IPK,Penghasilan,Tanggungan,Prestasi,Semester,Status_Beasiswa
2.98,3823714,2,Tidak Ada,7,Tidak Layak
2.82,5581883,1,Tidak Ada,6,Tidak Layak
3.69,8516939,5,Tidak Ada,8,Tidak Layak
2.9,2049690,2,Tidak Ada,5,Layak
3.08,3035595,2,Ada,7,Layak
2.98,9396581,1,Tidak Ada,2,Tidak Layak
3.81,9235984,5,Ada,6,Layak
3.29,5123509,5,Tidak Ada,6,Layak
3.3,3543220,2,Tidak Ada,7,Layak
3.92,6712585,3,Ada,4,Layak
3.84,6843046,3,Tidak Ada,2,Tidak Layak
3.94,9874989,5,Tidak Ada,8,Tidak Layak
2.83,1536417,3,Tidak Ada,3,Layak
3.07,8763968,3,Tidak Ada,2,Tidak Layak
3.09,8544796,1,Tidak Ada,2,Tidak Layak
3.98,5755245,5,Ada,8,Layak
3.73,3943841,2,Tidak Ada,7,Layak
3.71,7637809,2,Tidak Ada,8,Tidak Layak
3.62,9342927,5,Tidak Ada,7,Tidak Layak
3.94,6318671,4,Tidak Ada,2,Layak
3.73,7008998,2,Tidak Ada,3,Tidak Layak
3.09,2457217,3,Ada,6,Layak
2.55,9789348,1,Ada,8,Tidak Layak
3.88,8357226,4,Ada,5,Layak
3.99,2397465,1,Tidak Ada,3,Layak
3.64,6584736,1,Ada,6,Layak
3.03,4217208,3,Tidak Ada,3,Tidak Layak
2.54,6167423,1,Tidak Ada,3,Tidak Layak
3.95,9842961,5,Ada,2,Layak
3.44,6830273,4,Tidak Ada,4,Tidak Layak
2.9,8313842,4,Tidak Ada,3,Tidak Layak
3.82,2727450,3,Tidak Ada,7,Layak
3.12,5812596,2,Tidak Ada,2,Tidak Layak
2.69,6903629,5,Ada,6,Layak
3.64,5802948,5,Ada,3,Layak
3.81,5620116,2,Tidak Ada,5,Layak
2.92,8241150,3,Tidak Ada,5,Tidak Layak
3.55,8170264,5,Ada,4,Layak
2.73,3778274,4,Ada,8,Layak
2.67,8694608,1,Ada,6,Tidak Layak
2.99,6363341,2,Ada,4,Layak
2.74,9635913,3,Tidak Ada,5,Tidak Layak
3.74,6178588,4,Ada,6,Layak
2.87,2308344,4,Ada,2,Layak
2.52,1864211,4,Tidak Ada,5,Layak
3.31,2145209,2,Ada,3,Layak
3.48,8014288,5,Ada,3,Layak
2.81,2972862,3,Tidak Ada,8,Tidak Layak
3.46,5573184,3,Ada,3,Layak
2.79,3204910,2,Tidak Ada,7,Tidak Layak
3.55,3052906,2,Ada,3,Layak
3.34,5945732,2,Tidak Ada,5,Tidak Layak
2.73,7554962,5,Tidak Ada,6,Tidak Layak
2.88,1961811,4,Ada,3,Layak
3.13,3498069,2,Tidak Ada,6,Tidak Layak
2.95,8198055,1,Tidak Ada,3,Tidak Layak
3.74,5488485,4,Tidak Ada,3,Layak
2.87,6718315,3,Tidak Ada,3,Tidak Layak
3.17,5569483,1,Tidak Ada,6,Tidak Layak
2.9,7102216,2,Ada,6,Layak
2.57,8648378,1,Tidak Ada,5,Tidak Layak
3.85,7632192,5,Ada,5,Layak
2.72,5744397,3,Ada,6,Layak
3.81,2071719,4,Ada,8,Layak
2.61,9242505,3,Ada,5,Tidak Layak
3.1,8599847,3,Tidak Ada,5,Tidak Layak
2.56,6412470,4,Tidak Ada,5,Tidak Layak
3.26,4256308,1,Ada,2,Layak
3.28,1695984,2,Tidak Ada,4,Layak
3.21,3988322,2,Tidak Ada,3,Tidak Layak
3.95,4675920,4,Tidak Ada,2,Layak
3.33,1683195,5,Ada,3,Layak
3.79,7633432,5,Ada,6,Layak
3.68,7770549,4,Ada,2,Layak
3.78,6054796,2,Tidak Ada,4,Tidak Layak
3.12,8053540,2,Ada,5,Layak
3.99,3340996,3,Ada,4,Layak
2.97,3710326,4,Ada,2,Layak
3.4,5554613,3,Tidak Ada,6,Tidak Layak
2.6,5021188,2,Tidak Ada,7,Tidak Layak
3.02,3273279,1,Ada,6,Layak
2.91,2650053,2,Tidak Ada,6,Tidak Layak
3.3,4819767,5,Tidak Ada,8,Layak
3.69,3893078,5,Tidak Ada,3,Layak
3.45,4074896,2,Tidak Ada,4,Layak
2.55,8668200,2,Tidak Ada,8,Tidak Layak
3.72,6034075,4,Ada,2,Layak
2.65,9400424,2,Ada,4,Tidak Layak
3.55,6704604,4,Ada,8,Layak
2.74,6732674,2,Tidak Ada,8,Tidak Layak
3.05,6375364,1,Ada,8,Layak
3.87,5917597,3,Ada,7,Layak
3.48,8675127,5,Tidak Ada,4,Tidak Layak
3.24,6222686,3,Tidak Ada,5,Tidak Layak
3.7,4092122,4,Tidak Ada,2,Layak
3.97,2169462,3,Tidak Ada,7,Layak
3.56,7603738,1,Tidak Ada,2,Tidak Layak
3.89,3507428,1,Ada,7,Layak
2.95,1687956,3,Ada,8,Layak
3.63,5283235,2,Ada,8,Layak
3.04,3266963,4,Ada,3,Layak
2.69,9730529,1,Tidak Ada,6,Tidak Layak
3.84,3156139,4,Tidak Ada,5,Layak
3.11,2000841,2,Ada,7,Layak
3.69,5248283,1,Tidak Ada,5,Tidak Layak
3.04,6689677,3,Tidak Ada,6,Tidak Layak
3.48,3446849,3,Tidak Ada,2,Layak
3.38,8872894,1,Ada,6,Tidak Layak
3.87,5876025,1,Tidak Ada,7,Tidak Layak
2.7,2561043,2,Tidak Ada,5,Tidak Layak
2.87,7545000,2,Ada,7,Tidak Layak
2.88,4648318,5,Tidak Ada,2,Tidak Layak
2.74,8942299,4,Tidak Ada,6,Tidak Layak
3.86,3342742,2,Tidak Ada,7,Layak
3.55,4528476,4,Tidak Ada,4,Layak
3.8,9144146,5,Tidak Ada,7,Tidak Layak
3.24,9400709,1,Tidak Ada,8,Tidak Layak
3.48,6312249,2,Ada,6,Layak
3.35,1978564,1,Ada,4,Layak
3.65,6795016,1,Ada,5,Layak
3.57,9503614,4,Ada,7,Layak
2.9,6083130,5,Ada,2,Layak
3.4,9304936,5,Ada,3,Layak
3.71,6273068,5,Ada,3,Layak
3.54,5686214,4,Tidak Ada,8,Layak
3.09,2884819,4,Tidak Ada,3,Layak
3.81,2755372,4,Tidak Ada,7,Layak
2.75,6803776,2,Ada,8,Layak
3.25,3982062,3,Tidak Ada,2,Tidak Layak
3.51,7609513,4,Tidak Ada,4,Tidak Layak
2.72,7568452,3,Tidak Ada,6,Tidak Layak
3.07,5234891,3,Tidak Ada,6,Tidak Layak
3.37,6252654,3,Tidak Ada,8,Tidak Layak
3.62,9607526,2,Tidak Ada,7,Tidak Layak
3.72,2231586,1,Tidak Ada,4,Layak
3.14,4505829,2,Tidak Ada,4,Tidak Layak
3.59,2381587,5,Tidak Ada,3,Layak
3.07,7652561,4,Ada,5,Layak
2.82,3241078,5,Tidak Ada,8,Layak
3.93,3554569,5,Tidak Ada,4,Layak
3.51,3313241,2,Ada,4,Layak
3.7,7512589,5,Ada,5,Layak
3.05,1726283,2,Ada,5,Layak
3.82,2394737,3,Ada,7,Layak
2.89,5535541,1,Tidak Ada,6,Tidak Layak
2.77,9946548,5,Ada,5,Tidak Layak
3.32,5988762,5,Tidak Ada,5,Tidak Layak
3.33,2336621,3,Tidak Ada,4,Layak
3.83,2953795,5,Ada,4,Layak
2.74,7600969,4,Ada,8,Layak
3.21,6861382,4,Tidak Ada,6,Tidak Layak
3.18,4690008,4,Tidak Ada,5,Tidak Layak
3.28,4240265,1,Ada,6,Layak
2.99,2846397,1,Ada,2,Layak
3.54,7844836,3,Tidak Ada,2,Tidak Layak
2.5,9223361,3,Ada,4,Tidak Layak
2.66,7656393,3,Ada,7,Tidak Layak
2.73,3536567,3,Tidak Ada,7,Tidak Layak
3.99,9854689,5,Tidak Ada,7,Tidak Layak
3.93,1589257,1,Ada,2,Layak
3.97,3617229,5,Ada,8,Layak
2.57,6029786,2,Ada,7,Layak
3.41,5848346,4,Ada,2,Layak
3.78,3205950,1,Ada,4,Layak
3.93,9624451,5,Ada,2,Layak
3.28,4008386,5,Ada,6,Layak
3.46,4494297,1,Ada,8,Layak
3.58,3160383,3,Ada,3,Layak
3.33,2367344,5,Tidak Ada,4,Layak
3.21,9874551,1,Ada,2,Tidak Layak
3.37,9549017,4,Tidak Ada,6,Tidak Layak
3.36,9332458,4,Ada,8,Layak
3.67,6839506,3,Tidak Ada,4,Tidak Layak
3.22,7413384,1,Tidak Ada,2,Tidak Layak
3.79,2237699,3,Tidak Ada,2,Layak
2.84,9603453,2,Ada,6,Tidak Layak
3.09,9584433,4,Ada,7,Tidak Layak
3.73,5213343,4,Ada,7,Layak
3.24,1606680,4,Tidak Ada,5,Layak
2.76,7719023,1,Ada,6,Tidak Layak
2.53,5755820,3,Ada,3,Layak
3.42,4323528,4,Ada,8,Layak
3.63,6286937,2,Tidak Ada,4,Tidak Layak
3.46,7814975,2,Ada,3,Layak
3.85,5324245,4,Tidak Ada,4,Layak
2.97,1756080,4,Ada,8,Layak
3.43,9112001,2,Tidak Ada,7,Tidak Layak
3.74,4963491,3,Tidak Ada,5,Layak
3.58,3343324,5,Ada,4,Layak
3.37,8884526,1,Tidak Ada,3,Tidak Layak
2.97,4998345,4,Tidak Ada,4,Tidak Layak
3.67,8785749,1,Tidak Ada,3,Tidak Layak
3.81,8681376,5,Tidak Ada,2,Tidak Layak
2.58,2805704,3,Ada,2,Layak
3.61,2976201,4,Tidak Ada,3,Layak
3.25,2513165,5,Ada,4,Layak
3.24,5843240,2,Ada,8,Layak
2.9,4890880,3,Tidak Ada,5,Tidak Layak
3.06,7912953,5,Tidak Ada,8,Tidak Layak
2.77,5513221,1,Tidak Ada,3,Tidak Layak
3.26,1567323,4,Ada,5,Layak
2.88,8524666,1,Ada,5,Tidak Layak
3.25,7707785,2,Tidak Ada,3,Tidak Layak
3.99,5237578,4,Ada,7,Layak
2.83,5528618,2,Tidak Ada,3,Tidak Layak
2.67,8773096,3,Ada,6,Tidak Layak
3.71,8625234,3,Ada,3,Layak
3.23,7868684,5,Tidak Ada,8,Tidak Layak
3.28,9922632,5,Ada,7,Layak
3.71,4117903,2,Tidak Ada,6,Layak
2.86,9585248,5,Tidak Ada,4,Tidak Layak
3.78,1614883,3,Ada,2,Layak
3.59,8441678,3,Tidak Ada,4,Tidak Layak
3.86,9703491,1,Ada,4,Layak
3.15,1681393,4,Tidak Ada,7,Layak
3.4,9343701,3,Ada,5,Layak
3.27,5920655,5,Tidak Ada,3,Tidak Layak
2.64,9254269,5,Ada,3,Tidak Layak
2.93,8561393,1,Tidak Ada,3,Tidak Layak
3.38,2613664,1,Tidak Ada,5,Layak
3.23,9023720,5,Tidak Ada,5,Tidak Layak
3.01,4221714,2,Tidak Ada,4,Tidak Layak
3.28,9395780,4,Ada,2,Layak
2.52,1688944,4,Tidak Ada,4,Layak
3.73,1917876,4,Tidak Ada,7,Layak
3.93,5896436,4,Tidak Ada,3,Layak
2.66,8269497,4,Tidak Ada,7,Tidak Layak
3.66,1960773,4,Ada,2,Layak
3.39,3121348,4,Ada,3,Layak
3.61,6984148,4,Tidak Ada,6,Tidak Layak
2.61,7900334,5,Tidak Ada,7,Tidak Layak
3.49,5627901,1,Ada,2,Layak
2.53,8597648,1,Tidak Ada,2,Tidak Layak
3.99,1692888,3,Ada,2,Layak
3.74,4698566,1,Tidak Ada,6,Layak
2.9,8879617,2,Tidak Ada,8,Tidak Layak
3.45,4296890,2,Ada,8,Layak
2.82,3252683,3,Tidak Ada,4,Tidak Layak
3.9,8967931,1,Tidak Ada,8,Tidak Layak
2.84,2869134,4,Ada,8,Layak
3.64,6465866,1,Ada,6,Layak
2.93,8366813,2,Tidak Ada,8,Tidak Layak
2.85,9995556,4,Tidak Ada,3,Tidak Layak
3.43,5783603,4,Ada,8,Layak
3.41,9181573,5,Tidak Ada,6,Tidak Layak
2.93,4974119,3,Ada,6,Layak
3.03,7648272,5,Ada,4,Layak
2.59,3112791,5,Tidak Ada,5,Tidak Layak
3.5,2715322,3,Tidak Ada,3,Layak
3.23,7532977,5,Tidak Ada,4,Tidak Layak
3.73,7623631,3,Tidak Ada,8,Tidak Layak
3.6,3432527,1,Tidak Ada,3,Layak
3.89,8855394,3,Tidak Ada,4,Tidak Layak
3.01,2945346,1,Ada,5,Layak
3.61,5629782,2,Tidak Ada,5,Tidak Layak
3.05,6523722,2,Ada,3,Layak
3.27,2172661,4,Tidak Ada,3,Layak
3.92,9430345,1,Ada,4,Layak
3.43,9796287,1,Ada,6,Tidak Layak
3.44,6355366,4,Ada,3,Layak
3.96,8634670,1,Tidak Ada,5,Tidak Layak
3.22,6231062,3,Ada,7,Layak
3.55,8586694,3,Ada,3,Layak
3.74,9286219,4,Tidak Ada,5,Tidak Layak
2.86,8804223,3,Ada,6,Tidak Layak
2.59,7517695,2,Tidak Ada,6,Tidak Layak
2.75,4728890,1,Ada,8,Layak
3.86,9416338,3,Tidak Ada,3,Tidak Layak
2.8,2622939,2,Tidak Ada,2,Tidak Layak
3.44,8316101,5,Tidak Ada,8,Tidak Layak
3.95,2047526,1,Ada,5,Layak
3.32,9630911,4,Tidak Ada,3,Tidak Layak
3.49,3046675,2,Ada,8,Layak
3.31,6569061,1,Tidak Ada,8,Tidak Layak
3.84,5405566,2,Ada,3,Layak
3.9,2878611,3,Ada,7,Layak
3.7,7294182,4,Ada,7,Layak
3.95,7661411,4,Ada,7,Layak
3.49,2114113,4,Tidak Ada,7,Layak
2.66,4274385,5,Ada,5,Layak
3.42,1913742,2,Tidak Ada,3,Layak
3.75,9847485,1,Tidak Ada,4,Tidak Layak
3.68,4471477,2,Ada,7,Layak
3.97,9363929,1,Tidak Ada,6,Tidak Layak
3.28,3325466,5,Tidak Ada,5,Layak
3.54,8046028,1,Ada,7,Layak
2.88,2977227,2,Ada,7,Layak
2.81,8263871,1,Tidak Ada,6,Tidak Layak
3.2,9252937,5,Tidak Ada,5,Tidak Layak
3.51,2232792,4,Tidak Ada,3,Layak
3.72,5164664,5,Tidak Ada,7,Layak
2.88,3317324,2,Ada,5,Layak
2.57,6960792,3,Ada,6,Tidak Layak
2.85,5545643,5,Ada,5,Layak
2.96,4432623,1,Tidak Ada,6,Tidak Layak
3.43,4787343,4,Ada,2,Layak
2.53,9805520,4,Ada,6,Tidak Layak
2.57,7197627,3,Ada,3,Tidak Layak
3.79,1774006,2,Ada,6,Layak
3.25,4304801,4,Ada,2,Layak
3.77,4428731,3,Tidak Ada,5,Layak
3.42,1771759,2,Tidak Ada,3,Layak
3.62,9149074,3,Tidak Ada,4,Tidak Layak
3.48,5678236,2,Tidak Ada,8,Tidak Layak
2.92,9072830,3,Ada,6,Tidak Layak
2.83,9744082,4,Ada,4,Tidak Layak
3.0,6016499,5,Tidak Ada,7,Tidak Layak
3.42,6949720,5,Ada,5,Layak
3.34,1584985,5,Ada,6,Layak
3.75,1699269,3,Tidak Ada,5,Layak
3.45,8425647,4,Tidak Ada,4,Tidak Layak
3.6,2243781,3,Ada,5,Layak
4.0,9375457,3,Tidak Ada,6,Tidak Layak
3.75,9246894,4,Ada,7,Layak
2.94,9073721,5,Tidak Ada,3,Tidak Layak
3.38,6358525,1,Tidak Ada,3,Tidak Layak
2.76,6211586,3,Ada,8,Layak
3.32,1977536,3,Ada,8,Layak
2.78,2162860,5,Tidak Ada,4,Layak
3.44,1509201,1,Tidak Ada,7,Layak
3.96,7463929,4,Ada,7,Layak
2.5,2223163,3,Ada,2,Layak
3.99,5166608,3,Ada,6,Layak
2.58,2485926,5,Tidak Ada,8,Layak
3.11,8532197,2,Tidak Ada,3,Tidak Layak
3.83,2339537,5,Tidak Ada,3,Layak
3.13,9433899,3,Tidak Ada,8,Tidak Layak
3.07,5850116,5,Ada,5,Layak
3.17,6877280,5,Tidak Ada,8,Tidak Layak
2.7,5857118,3,Ada,4,Layak
2.5,7249278,4,Tidak Ada,3,Tidak Layak
2.86,6100886,4,Tidak Ada,2,Tidak Layak
2.79,7437693,2,Tidak Ada,7,Tidak Layak
3.34,9655494,3,Ada,8,Layak
3.85,5171135,5,Ada,2,Layak
3.64,6831954,3,Ada,8,Layak
2.68,2797009,2,Ada,7,Layak
3.3,1595672,2,Ada,3,Layak
2.88,4365057,2,Tidak Ada,7,Tidak Layak
3.14,6366602,5,Ada,2,Layak
3.95,7031231,3,Tidak Ada,8,Layak
3.64,8460219,2,Ada,3,Layak
3.85,7689614,3,Ada,8,Layak
3.33,5945018,3,Tidak Ada,8,Tidak Layak
3.38,6553057,3,Tidak Ada,8,Tidak Layak
3.94,2307864,2,Ada,2,Layak
3.15,4033304,4,Tidak Ada,8,Layak
2.89,9652629,3,Tidak Ada,4,Tidak Layak
3.24,2515005,2,Tidak Ada,3,Layak
2.86,9069937,4,Ada,5,Tidak Layak
3.41,1753267,2,Ada,7,Layak
3.63,4141868,1,Tidak Ada,8,Layak
3.59,7085193,5,Tidak Ada,4,Tidak Layak
2.75,5643049,3,Tidak Ada,2,Tidak Layak
3.09,8801126,4,Tidak Ada,8,Tidak Layak
3.12,5764960,1,Tidak Ada,5,Tidak Layak
2.72,3699132,2,Ada,4,Layak
3.44,5281217,1,Tidak Ada,2,Tidak Layak
3.68,2297809,2,Tidak Ada,5,Layak
3.02,7620043,5,Ada,4,Layak
2.8,7090317,1,Ada,4,Tidak Layak
3.54,2899347,1,Ada,2,Layak
3.24,6667113,4,Tidak Ada,6,Tidak Layak
3.18,1856450,1,Ada,7,Layak
2.92,6859231,3,Ada,6,Layak
3.35,9186624,5,Tidak Ada,2,Tidak Layak
3.69,9355163,5,Tidak Ada,6,Tidak Layak
3.99,4482843,2,Ada,4,Layak
2.51,4161653,5,Tidak Ada,3,Tidak Layak
2.86,6703541,1,Tidak Ada,3,Tidak Layak
3.03,7468147,4,Tidak Ada,8,Tidak Layak
3.67,4852530,4,Ada,4,Layak
3.8,2575442,5,Tidak Ada,7,Layak
2.71,9689010,4,Tidak Ada,5,Tidak Layak
3.56,8797439,3,Tidak Ada,3,Tidak Layak
3.51,7550690,1,Tidak Ada,5,Tidak Layak
3.21,8528075,5,Ada,3,Layak
3.08,4839382,1,Tidak Ada,7,Tidak Layak
3.08,8642836,5,Tidak Ada,7,Tidak Layak
3.47,4492529,2,Tidak Ada,3,Tidak Layak
3.81,2643111,1,Tidak Ada,8,Layak
3.26,2054236,4,Ada,3,Layak
3.64,7971568,2,Tidak Ada,4,Tidak Layak
2.62,6311667,3,Tidak Ada,7,Tidak Layak
3.94,9892465,4,Ada,8,Layak
2.84,9445297,4,Ada,7,Tidak Layak
3.13,3451420,4,Ada,8,Layak
2.65,2282409,1,Ada,2,Layak
3.09,5984781,2,Tidak Ada,4,Tidak Layak
2.84,5378895,1,Tidak Ada,5,Tidak Layak
3.57,3048244,3,Tidak Ada,8,Layak
2.81,6876823,2,Tidak Ada,7,Tidak Layak
3.83,4274274,2,Ada,7,Layak
3.54,5329428,3,Ada,8,Layak
3.55,2560385,2,Ada,2,Layak
2.95,5585123,1,Ada,2,Layak
3.9,2108527,4,Tidak Ada,5,Layak
2.9,3948382,1,Tidak Ada,8,Tidak Layak
3.22,4858365,5,Tidak Ada,2,Layak
2.91,2298086,2,Tidak Ada,8,Layak
3.54,5278055,1,Tidak Ada,7,Tidak Layak
3.85,6998396,5,Ada,5,Layak
3.5,4441937,5,Ada,6,Layak
2.59,9550225,4,Tidak Ada,3,Tidak Layak
2.57,8295438,4,Tidak Ada,8,Tidak Layak
3.58,8511169,3,Ada,8,Layak
3.26,7466504,3,Tidak Ada,2,Tidak Layak
3.45,5865807,4,Ada,8,Layak
3.54,9551752,5,Tidak Ada,5,Tidak Layak
3.67,3654261,3,Tidak Ada,6,Layak
3.24,9715932,1,Ada,4,Tidak Layak
3.32,7919014,2,Ada,7,Layak
3.07,7759916,2,Ada,5,Layak
3.66,9841652,2,Tidak Ada,7,Tidak Layak
3.94,2905392,1,Tidak Ada,6,Layak
3.91,3222866,4,Tidak Ada,8,Layak
2.56,4653032,2,Tidak Ada,4,Tidak Layak
3.85,1806688,4,Ada,4,Layak
2.62,3138861,2,Tidak Ada,3,Tidak Layak
2.6,3935293,2,Ada,3,Layak
2.66,9108532,5,Ada,7,Tidak Layak
3.48,3291599,3,Ada,7,Layak
3.81,4343408,1,Tidak Ada,6,Layak
3.25,6569060,1,Tidak Ada,5,Tidak Layak
2.77,7748227,2,Ada,4,Tidak Layak
3.49,9970076,2,Tidak Ada,3,Tidak Layak
2.87,4180376,1,Ada,8,Layak
3.13,5691960,3,Ada,2,Layak
3.05,2909616,3,Ada,7,Layak
2.86,7784329,4,Tidak Ada,3,Tidak Layak
2.55,8398148,5,Tidak Ada,8,Tidak Layak
2.9,7427320,4,Tidak Ada,7,Tidak Layak
3.56,5934959,5,Tidak Ada,6,Layak
3.19,7117295,2,Ada,5,Layak
2.64,2498091,2,Ada,7,Layak
3.36,3841886,5,Ada,3,Layak
2.72,3078066,4,Tidak Ada,4,Tidak Layak
3.02,3152122,5,Ada,2,Layak
3.35,6278656,2,Ada,7,Layak
2.61,1981981,2,Tidak Ada,4,Tidak Layak
3.86,4295286,1,Ada,3,Layak
3.48,9314072,3,Ada,2,Layak
3.35,2744588,1,Ada,6,Layak
2.67,9896379,5,Tidak Ada,4,Tidak Layak
2.63,7956645,3,Ada,4,Tidak Layak
3.26,8868095,2,Ada,5,Tidak Layak
3.93,7274950,1,Ada,5,Layak
2.68,6537391,1,Tidak Ada,6,Tidak Layak
3.82,3615557,4,Tidak Ada,3,Layak
4.0,6316564,4,Tidak Ada,2,Layak
2.74,1559269,5,Ada,4,Layak
3.96,7364551,5,Ada,6,Layak
2.65,6948326,1,Ada,7,Tidak Layak
3.21,7493587,4,Tidak Ada,4,Tidak Layak
3.66,9036094,3,Tidak Ada,3,Tidak Layak
2.64,2362447,1,Tidak Ada,3,Tidak Layak
3.15,3408924,5,Tidak Ada,7,Layak
2.72,2580394,5,Tidak Ada,2,Layak
3.12,5683712,3,Tidak Ada,8,Tidak Layak
3.1,7065563,4,Tidak Ada,5,Tidak Layak
3.12,7812625,3,Ada,2,Layak
2.57,3088269,4,Ada,5,Layak
3.05,2684491,4,Tidak Ada,6,Layak
3.36,7931685,5,Ada,4,Layak
3.59,9969292,1,Ada,5,Tidak Layak
3.46,5431660,3,Tidak Ada,5,Tidak Layak
3.39,2391751,4,Tidak Ada,8,Layak
3.1,4583180,5,Ada,2,Layak
3.16,8526537,4,Ada,2,Layak
3.58,7575768,3,Tidak Ada,6,Tidak Layak
3.61,5510112,1,Tidak Ada,4,Tidak Layak
2.53,8374420,4,Tidak Ada,5,Tidak Layak
2.67,9771914,4,Ada,6,Tidak Layak
3.23,4790701,5,Tidak Ada,7,Layak
2.69,8366968,3,Tidak Ada,6,Tidak Layak
3.42,6676010,2,Ada,4,Layak
3.92,3035621,2,Tidak Ada,2,Layak
3.19,6939471,2,Ada,2,Layak
3.51,2855253,4,Tidak Ada,2,Layak
2.6,7842212,5,Ada,2,Tidak Layak
3.44,6141731,1,Tidak Ada,2,Tidak Layak
3.73,3781740,4,Tidak Ada,5,Layak
3.15,7512898,1,Ada,4,Layak
2.83,5117104,2,Tidak Ada,6,Tidak Layak
3.06,6184790,3,Tidak Ada,6,Tidak Layak
3.21,6064874,1,Tidak Ada,2,Tidak Layak
3.68,3382828,4,Tidak Ada,6,Layak
2.51,8266977,2,Ada,6,Tidak Layak
2.51,4525567,4,Ada,2,Layak
3.76,2896688,4,Tidak Ada,7,Layak
3.71,5580092,4,Tidak Ada,7,Layak
2.74,5391032,4,Tidak Ada,8,Tidak Layak
3.46,2649089,5,Ada,6,Layak
3.27,1606500,4,Ada,8,Layak
3.94,7294953,4,Tidak Ada,4,Tidak Layak
3.37,3444776,4,Ada,4,Layak
3.13,3423309,1,Tidak Ada,4,Tidak Layak
2.74,8038523,4,Ada,3,Tidak Layak
2.99,8794216,4,Tidak Ada,4,Tidak Layak
2.89,4374726,2,Ada,8,Layak
3.52,5866497,2,Tidak Ada,8,Tidak Layak
3.08,8446811,4,Ada,7,Layak
3.82,5459444,3,Ada,7,Layak
3.86,3368564,1,Tidak Ada,6,Layak
2.75,3375436,4,Ada,6,Layak
2.66,1565355,1,Tidak Ada,5,Tidak Layak
3.28,7549623,1,Ada,2,Layak
3.66,3656178,1,Ada,2,Layak
2.75,5733518,1,Ada,3,Layak
3.63,8075465,5,Tidak Ada,3,Tidak Layak
2.69,5098151,3,Ada,2,Layak
3.65,2039972,3,Tidak Ada,2,Layak
3.06,5085348,3,Tidak Ada,5,Tidak Layak
3.09,9515085,1,Ada,2,Tidak Layak
3.99,9846880,2,Tidak Ada,5,Tidak Layak
3.4,4734787,2,Tidak Ada,5,Tidak Layak
3.83,7213520,5,Ada,5,Layak
3.91,8479010,2,Ada,8,Layak
2.51,2420363,1,Ada,5,Layak
3.2,2065992,2,Tidak Ada,8,Layak
2.67,2922281,3,Ada,4,Layak
2.72,2266032,3,Ada,8,Layak
2.74,8035202,1,Tidak Ada,3,Tidak Layak
2.57,2624503,3,Ada,6,Layak
2.78,2653758,3,Tidak Ada,2,Tidak Layak
3.18,3697956,4,Ada,4,Layak
3.09,2050008,3,Ada,4,Layak
3.32,6925267,5,Ada,8,Layak
3.64,9902892,2,Tidak Ada,6,Tidak Layak
2.51,3865362,1,Tidak Ada,8,Tidak Layak
3.0,7031588,1,Tidak Ada,8,Tidak Layak
2.77,3897258,3,Ada,6,Layak
2.54,6395344,5,Tidak Ada,8,Tidak Layak
3.83,8813589,3,Tidak Ada,2,Tidak Layak
3.21,2815777,3,Ada,3,Layak
3.94,2424178,4,Ada,6,Layak
3.66,5219931,1,Tidak Ada,2,Tidak Layak
3.39,4816627,4,Tidak Ada,6,Layak
3.33,2531232,2,Tidak Ada,5,Layak
3.93,8059716,2,Tidak Ada,4,Tidak Layak
3.77,9354158,4,Tidak Ada,5,Tidak Layak
3.9,6046569,4,Tidak Ada,6,Layak
3.83,4973142,2,Ada,4,Layak
2.87,8818457,3,Tidak Ada,7,Tidak Layak
3.38,6618036,5,Tidak Ada,8,Tidak Layak
3.47,9449504,5,Tidak Ada,8,Tidak Layak
3.13,8011298,1,Ada,3,Tidak Layak
2.9,7201418,5,Tidak Ada,4,Tidak Layak
3.23,1829649,5,Tidak Ada,8,Layak
3.52,8450533,4,Tidak Ada,8,Tidak Layak
3.18,6071586,1,Tidak Ada,4,Tidak Layak
3.06,8678559,5,Tidak Ada,6,Tidak Layak
3.36,7292427,5,Tidak Ada,8,Tidak Layak
3.98,2261632,5,Ada,6,Layak
2.96,8023058,1,Ada,4,Tidak Layak
2.8,2298001,4,Ada,6,Layak
3.07,8661619,5,Tidak Ada,5,Tidak Layak
2.97,9204662,2,Ada,6,Tidak Layak
3.78,5071297,3,Tidak Ada,7,Layak
2.87,8474203,3,Tidak Ada,8,Tidak Layak
3.87,8097893,1,Tidak Ada,7,Tidak Layak
3.37,8061960,4,Tidak Ada,8,Tidak Layak
3.05,9899835,4,Ada,8,Tidak Layak
3.99,5894257,2,Tidak Ada,2,Layak
3.15,2141518,1,Ada,6,Layak
2.72,3943647,4,Tidak Ada,7,Tidak Layak
3.84,8833569,4,Ada,6,Layak
3.24,2221580,5,Ada,5,Layak
3.44,3133751,5,Ada,8,Layak
2.96,4267333,5,Tidak Ada,2,Tidak Layak
3.57,7527440,3,Tidak Ada,6,Tidak Layak
3.67,6959868,5,Tidak Ada,8,Layak
3.67,2562467,1,Ada,5,Layak
3.95,4645523,1,Ada,8,Layak
2.77,2853975,4,Tidak Ada,3,Tidak Layak
2.91,7827782,3,Tidak Ada,2,Tidak Layak
3.82,5143610,1,Ada,8,Layak
3.4,9482868,1,Ada,4,Tidak Layak
3.35,8128251,5,Ada,5,Layak
3.51,2336960,3,Tidak Ada,6,Layak
3.65,1503468,3,Tidak Ada,7,Layak
